date,content,url
2025-09-02 16:03:00,"[b]Reply to [pid=838500844,44279886,1986]Reply[/pid] Post by [uid=63722577]jyb567[/uid] (2025-09-02 15:28)[/b]电科被老庄控盘了昨天先跌了不知道明天能不能先修复",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-02 22:20:00,0902复盘下之前就怕资金从算力切机器人，所以选票都是尽量选同时兼有算力和机器人属性的票，比如美格，电科，远东等，哪知道资金不认账，涨的时候不跟，跌的时候猛跟明天情绪回暖预期，减仓为主，除了机器人不开新仓关注标的：中欣 信质 南方 东阳 华翔 卧龙 京山另外考虑到近期低价股行情，再叠加中俄贸易利好，加一个远大,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-03 11:35:00,上午买了至纯 纵横和一些机器人岩山减仓 三维做t 利欧清仓 湖金做t目前的操作都是减亏操作主要是留出仓位，后续大盘可能会调整，高位看风险[img]./mon_202509/03/jmQ2w-740bZdT1kShs-12j.jpg[/img][img]./mon_202509/03/jmQ2w-aguoZcT1kShs-12j.jpg[/img][img]./mon_202509/03/jmQ2w-7nycZcT1kShs-12j.jpg[/img],https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-03 12:11:00,"[b]Reply to [pid=838610426,44279886,1995]Reply[/pid] Post by [uid=65586589]ArcaneRune[/uid] (2025-09-03 11:37)[/b]缩量板要补量会开板不过开板的时候在看阅兵，没来得及买",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-03 13:22:00,"[b]Reply to [pid=838618265,44279886,1995]Reply[/pid] Post by [uid=66287565]yayapopo[/uid] (2025-09-03 12:25)[/b]利欧今天感觉是出货",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-03 13:23:00,"[b]Reply to [pid=838620966,44279886,1996]Reply[/pid] Post by [uid=40713681]好想去吃串串[/uid] (2025-09-03 12:46)[/b]要么当好人股留着要么有减亏机会就离场",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-03 15:30:00,0903复盘中没想到情绪竟然没有回暖，和大盘一起下跌形成双冰，不过一般来说双冰之后，肯定会有回暖修复的，尾盘肯定也有不少恐慌盘割肉了，所以明天开盘的下杀务必要拿住，应该是有减亏预期的这两天不少人把上个月赚的都亏回去了，确实很搞心态，不过今天跌停家数和量能依旧不成比例，这种缩量下杀依旧属于有承接，科技里面大资金介入得太深，要出货就不能再杀这么狠了,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-03 16:06:00,"[b]Reply to [pid=838646548,44279886,2002]Reply[/pid] Post by [uid=12329029]mland1231[/uid] (2025-09-03 15:54)[/b]卧龙如果走成机器人抱团。还真有可能是趋势可以考虑沿着均线做",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-03 22:52:00,0903复盘下双冰，明天预计回暖，关注机器人板块，找了三个跟昨天的京山类似的放量炸板股，天通263华电但是明天出差看不了盘，只能隔夜随便挂了一个价格抱团主要看岩山三维万通合力泰卧龙卧龙个人觉得是最有可能走成机器人抱团的品种，可以考虑五日线低吸做t,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-04 11:52:00,今天地板买了三维竞价买了263 华电科工炸板买了 天通,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-04 12:57:00,"[b]Reply to [pid=838753425,44279886,2014]Reply[/pid] Post by [uid=12467316]拨小弦[/uid] (2025-09-04 11:47)[/b]看好三维 zsbd[img]./mon_202509/04/jmQ2w-1fxkK2mT1kShs-12j.jpg[/img]另外换手二板以上的也可以看看",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-04 16:33:00,0904复盘上三冰，明天预计回暖，关注机器人板块，找了三个跟京山、263类似的底部放量，川仪科陆海鸥抱团主要看三维卧龙连板看元隆明天能否突破箱体卧龙个人觉得是最有可能走成机器人抱团的品种，可以考虑五日线低吸做t,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-04 23:02:00,0904复盘下兄弟们亏麻了吧，但是如果按照f哥的指引，昨天买京山，今天买263，也算是吃到一些肉，那么明天的机会在哪里？九月的花生到底是谁？点赞加关注，我们开始今天的复盘今天属于意料之外的三冰，而且尾盘确实杀出了恐慌盘，那么又到了涨周一周五跌周二周三周四的时候了，记得贸易战都没有四连冰，所以明天预计回暖，但是如果是弱回暖的话切忌追高消费方面关注海鸥固态电池方面关注大东南低位放量趋势股苗子看看川仪抱团主要看三维卧龙，卧龙个人觉得是最有可能走成机器人抱团的品种，可以考虑五日线低吸做t连板看元隆明天能否突破箱体，另外二进三都是潜在的五板苗子，可以关注竞价弱转强的品种,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-05 11:26:00,0905复盘上先说结论，上午不可能有人亏钱吧。不过上午是缩量上涨，只能看作反弹的减亏机会，所以午盘已经有人借情绪提前离场了还要看下午能否放量反包昨日阴线，确认能否实现趋势反转，如果还是缩量，那大概率会有冲高回落而与大盘共振的九月新龙卧龙正式浮出水面，早在9.3号的复盘f哥就提到了卧龙有可能是下一个抱团新龙，并且明确了五日线低吸做t的操作策略，这敏锐的嗅觉不值得一个点赞吗？而九月份的主线会不会就是机器人？机器人这么多分支，哪个方向又会是最有弹性的呢？点赞加关注，晚些时候复盘给你聊深聊透[img]./mon_202509/05/jmQ2w-7dlaZcT1kShs-12j.jpg[/img],https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-05 12:03:00,"[b]Reply to [pid=838903597,44279886,2033]Reply[/pid] Post by [uid=66897132]锒铛出狱[/uid] (2025-09-05 11:45)[/b]三维那应该是跟a大同车了我今天低吸了主要是有利润垫，感觉没走完就接着做趋势破了就走人多看抖音还是有用的，抖音大多是后知后觉一般抖音吹得多的票都不能去",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=14
2025-09-05 14:58:00,0905复盘中三冰后回暖！兄弟们都吃到肉了吧！层主早在8月初分享的花生已经走出了翻倍的行情，而当所有人都在寻找下一个花生的时候，九月新龙卧龙也被f哥早早发掘！而昨天复盘的无论是机器人的卧龙还是固态电池的东南，今天都是十个点以上的缘分，不知道兄弟们有没有把握住！还有昨天说过的二进三，符合情绪周期穿越特征，只要不追高只低吸，都是有大肉的缘分！这样的f哥不值得一个点赞和关注吗！不过虽然今天的盘面回暖了，却是一个缩量，那么明天依旧看分歧！但是目前的量能充沛，就算分歧，也会有局部破局的板块，今天电池高潮，那明天还会延续吗？九月份的主线会不会是机器人呢？机器人这么多分支，哪个方向又会是最有弹性的呢？尾盘拉算力，到底是老乡别走、还是接受奏乐接着舞呢？那有没有同时具备机器人和电池，还带算力属性，且均线多头向上，逻辑硬业绩好的票呢？点赞加关注，晚些时候复盘给你聊深聊透！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-05 15:21:00,"[b]Reply to [pid=838930155,44279886,2038]Reply[/pid] Post by [uid=61236691]Azusas[/uid] (2025-09-05 15:02)[/b]五日线上放量阳线不管怎么看也都还有预期啊",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-05 16:24:00,"[b]Reply to [pid=838940664,44279886,2040]Reply[/pid] Post by [uid=42126891]mcou1[/uid] (2025-09-05 16:15)[/b]消费的逻辑是避险我今早也很纠结毕竟要强反弹，就要走进攻属性，比如固态，科技弱反弹就才会拉消费",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-07 23:23:00,周末复盘周末没有新的题材发酵(深空经济有待验证)，那资金大概率还是在旧题材做轮动，趋势上最好的是固态板块，但是周五高潮周一应该是分歧，选股上找了几个同时具备机器人和电池，还带算力属性，且均线多头向上，逻辑硬业绩好的票：远东股份 蔚蓝锂芯 诺德股份 科陆光伏储能方面，之前提过的京山、京运通、集友抱团还是看卧龙 天通 三维，卧龙可能又要给均线上车机会了 三维看十日线承接 天通看弱转强周一出手难度比周五要难，开盘别上头,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-08 11:31:00,0908复盘上早在周末复盘就说过，固态电池今日分歧，正是上车的时机！而看f哥复盘的兄弟们又吃到肉了吧，京山、京运通、集友在五日线上承接后都能吃到一口大肉！而诺德蔚蓝和远东依然要关注五日线上承接的缘分！至于三维、卧龙、天通的抱团趋势依旧还在，只要找准均线买点做t依然有不错的表现，切忌追高！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-08 15:01:00,0908复盘中兄弟们都吃到肉了吧！层主早在8月初分享的花生已经走出了翻倍的行情，而当所有人都在寻找下一个花生的时候，九月新龙卧龙也被f哥早早发掘！随着下午深空经济发酵三维通信的上板，进一步验证了f哥抱团擒龙的逻辑！而今日固态电池的分歧转一致，京山、京运通、集友在五日线上承接后的缘分都能吃到一口大肉！这样的f哥不值得一个点赞和关注吗！随着算力止跌、固态分歧、机器人开始启动、深空经济横空出世？明天哪里是机会呢？但是如果选择不慎或是盲目追高，明天开始或许又会是连亏三天的节奏！那么明天到底哪里是风险，哪里是机会呢？点赞加关注，晚些时候复盘给你聊深聊透！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-08 22:30:00,0908复盘下兄弟们今天应该满嘴流油了吧！层主早在8月初分享的花生已经走出了翻倍的行情，而当所有人都在寻找下一个花生的时候，九月新龙卧龙也被f哥早早发掘！下午深空经济发酵三维通信上板，而三维通信在f哥9月2日的复盘中就已经明牌，此后更是多次提到，今日上板更进一步验证了f哥抱团擒龙的逻辑！不过今日三维受消息催化，明显是量化拉的，跟的还是中国卫星，所以明天或许依旧有低吸的缘分而卧龙作为机器人抱团趋势股，只要五日线趋势不破就可以持续关注而今日放量大阴的天通是否会是九月份的抱团新龙之一呢？那就需要看均线承接了龙头记得日日t才能让收益最大化说回大盘，短线连续回暖两日，再叠加周二三四的亏钱习惯，明日大概率分歧，小概率继续上升，所以明天还是要以防御为主，防御板块自然就是消费、有色之类，不过考虑到大盘量能，分歧也只会是弱分歧，科技线肯定会有活口，但是科技内资金可能会选择高低切。所以关注一下低位有消费属性的机器人个股比如爱仕达、或者有小金属稀土属性的三祥、或者有电力属性的亿嘉和。[img]./mon_202509/08/jmQ2w-aqz2KeT3cSsg-4h.jpg.medium.jpg[/img][img]./mon_202509/08/jmQ2w-hpyhKdT3cSsg-4h.jpg.medium.jpg[/img],https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-09 11:37:00,0909复盘上！兄弟们今天应该满嘴流油了吧！无论是卧龙还是三维。都是f哥早早发掘的九月龙头，而在情绪分歧的今日，昨天分享的诺德、蔚蓝、远东都是红盘的缘分！诺德更是涨停大肉！集友更是直接涨停！今天的爱仕达与三祥新材也在承接之后企稳！这样的f哥不值得一个点赞和关注吗！今日如预期所说，大盘震荡缩量，出手难度极高，而确认了资金抱团的意图之后，就可以关注各个板块的辨识度抱团股！除了三维卧龙，之前提过固态的国轩也明显走出了抱团沿均线走强的趋势！如果下午大盘继续下杀，这个时候就可以关注抗跌品种的机会，比如能够逆势走强的均胜，以及缩量下杀的天通，而九月新龙或许就会在其中诞生！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-09 11:48:00,"[b]Reply to [pid=839373016,44279886,2057]Reply[/pid] Post by [uid=12467316]拨小弦[/uid] (2025-09-09 09:05)[/b]抖音刷多了就会变成这样！",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-09 12:10:00,"[b]Reply to [pid=839401695,44279886,2064]Reply[/pid] Post by [uid=60407601]yuzuhikari[/uid] (2025-09-09 11:59)[/b]同花顺热度榜[s:a2:lucky]",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-09 15:25:00,0909复盘中又进入了周二周三周四亏钱的节奏！今日中芯补跌带崩科技，电池板块也继续分化，整个科技版面都出现了亏钱效应！大家都在哀嚎今日的草原绿绿葱葱，方知疾风知劲草，这样的冰点大盘，正是找寻抗分歧能力强品种的关键时刻！九月新龙或藏身其中！固态电池的国轩，能够扛住分歧在五日线有强势承接，那后续依旧看五日线承接走趋势的缘分！机器人概念的均胜，在大盘跳水时逆势上冲，虽然断板却打出了辨识度，后续关注断板次日能否继续放量走强，那就有五日线上的缘分！而天通！众多游资锁仓的品种今日却是黑暗森林，没有人敢出来拉升！那明日十日线上的承接就是生命线！但是三维依然全天维持水上，展现了强势承接。卧龙也能够在下午的一波拉升提供了日内做t的缘分，说明这些龙头依然有后续走强的预期！而无论是卧龙还是三维。都是f哥早早发掘的九月龙头，而在情绪分歧的今日，昨天分享的诺德、蔚蓝都是红盘的缘分！诺德更是涨停大肉！集友更是直接涨停！今天的爱仕达也能够逆势上涨！这样的f哥不值得一个点赞和关注吗！今日大盘缩量下跌，说明大盘已经进入了震荡调整期！而在当前量能下，需要重视机器人板块的后续预期！而具体哪些板块弹性更大呢？点赞加关注，晚点复盘！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-09 15:59:00,"[b]Reply to [pid=839431802,44279886,2071]Reply[/pid] Post by [uid=64350127]Doufi[/uid] (2025-09-09 15:50)[/b]恶庄不敢去啊[s:ac:茶]",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-09 22:00:00,0909复盘下直接说结论，九月新龙不是临近异动的吉视，更不是吃一字独食的天普，今日大盘分歧，却正好暴露了主力的意图，其中正孕育着低位有望超越花生长城的翻倍新龙！点赞加关注，带你一起复盘。板块高度连板方面，机器人只有首开连板晋级，固态电池也只有天际爆量连板，盘后更是有减持消息，但是这两个板块依然有后续预期，原因就在于在今日4k+下跌的情况下，除了半场真男人的黄金和传媒就只有机器人和固态相对抗分歧能力较强。按照周二周三周四亏钱的规律，明后天大概率也是调整，但是两万亿的量能依然会有局部活口，具备机器人和固态电池属性的品种更有抗跌预期。一旦回暖就会成为资金优先流入的方向！比如兴发、恒盛、新时达！而缩量行情下，抱团也是重要的避险环节目前来看，固态电池的国轩，能够扛住分歧在五日线有强势承接，那后续依旧看五日线承接走趋势的缘分！机器人概念的均胜，在大盘跳水时逆势上冲，虽然断板却打出了辨识度，后续关注断板次日能否继续放量走强，那就有五日线上的缘分！而天通！众多游资锁仓的品种今日却是黑暗森林，没有人敢出来拉升！那明日十日线上的承接就是生命线！反而是万通，今日走势体现出了主动性，明日锚定20日线支撑！三维依然全天维持水上，展现了强势承接！卧龙也能够在下午的一波拉升提供了日内做t的缘分，说明这些龙头依然有后续走强的预期！只要找准均线买点做t依然有不错的表现，切忌追高！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-10 11:47:00,09010复盘上！兄弟们今天应该满嘴流油了吧！早盘三维在五日线的缘分，关注的朋友们肯定已经吃到了大肉！而无论是八月的花生、九月的卧龙还是三维，都是f哥早早发掘的龙头！昨天提示的万通今天也走出了趋势抱团的节奏！这样的f哥不值得一个点赞和关注吗！随着大盘震荡行情的延续，今日算力出现了反抽，但是切勿追高！因为这里就是缩量行情下受消息发酵的极致轮动！五日线低吸趋势股才是安全买点！而f哥经过这几日一边带娃一边看抖音的细致复盘，已经早早锁定了十月的新龙！它既不是临近异动的吉视，更不是吃一字独食的天普，甚至都不属于机器人和算力板块！当然f哥也不卖关子也没有后花园给你进！明牌告诉你，十月新龙就是证券板块的太平洋，近期异动频频，今日回踩十日线以后快速上冲，有望带领证券板块开启下一波行情！但是证券向来是渣男板块，而今年以来医药军工光伏半导体等渣男纷纷洗心革面，重新做人，也就是所谓的“浪子回头牛”！证券就是下一个即将改邪归正的渣男！另外再附送两个非常硬的补涨逻辑：四维》三维；卧龙新能=卧能新龙！[img]./mon_202509/10/jmQ2w-29zcKnT3cSsg-88.jpg.medium.jpg[/img],https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-10 15:09:00,0910复盘中！兄弟们今天应该满嘴流油了吧！早盘三维在五日线的缘分，关注的朋友们肯定已经吃到了大肉！而无论是八月的花生、九月的卧龙还是三维，都是f哥早早发掘的龙头！甚至中午刚刚说完卧龙新能=卧能新龙这样硬的陕西话逻辑，下午就成为了唯一二进三上板了！这样的f哥不值得一个点赞和关注吗！不过今天依然是缩量轮动行情，下午的盘面，在我看来，只有利欧值得看看，如果能够突破前高压力，有望走出后续抱团行情！明日短线看分歧，先导控制住异动之后，或许是均线介入固态电池补涨龙的机会！具体还有哪些机会，点赞加关注，加持看f哥复盘，让你每日必有精进！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-10 15:44:00,"[b]Reply to [pid=839575791,44279886,2087]Reply[/pid] Post by [uid=66643696]野比大次郎104[/uid] (2025-09-10 15:22)[/b]本轮牛市以来卧龙电驱作为机器人容量抱团股基本不怎么回撤趋势一直走的很好里面资金也很杂如果介入得早，多做t，成本已经很低了，目前还在五日线上，趋势还没走完你要信机器人题材还有预期，那你就坚持拿着做t[img]./mon_202509/10/jmQ2w-am0mKeT3cSsg-4h.jpg.medium.jpg[/img]",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-10 16:04:00,"[b]Reply to [pid=839580453,44279886,2087]Reply[/pid] Post by [uid=66643696]野比大次郎104[/uid] (2025-09-10 15:41)[/b]老哥快还回去吧真悟道了，无论本金多少都能做大没悟道，充再多也是枉然",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-10 16:54:00,"[b]Reply to [pid=839598661,44279886,2088]Reply[/pid] Post by [uid=63722577]jyb567[/uid] (2025-09-10 16:51)[/b]五日线都没破肯定继续持有啊",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-10 22:09:00,0910复盘不要被天际的阳线迷了眼，如果你此时还傻傻的沉浸在天际的大涨中，明日就极有可能遭遇抄底抄到半山腰的滑铁卢，但也不要认为固态电池就此走弱，因为板块尚未放量，没有放量就没法把宝贵的筹码派发给家人！而明日该如何抉择，点赞关注f哥，三分钟给你柚子级别的盘面理解！兄弟们今天应该满嘴流油了吧！早盘三维在五日线的缘分，关注的朋友们肯定已经吃到了大肉！而无论是八月的花生、九月的卧龙还是三维，都是f哥早早发掘的龙头！甚至中午刚刚说完卧龙新能=卧能新龙这样硬的陕西话逻辑，下午就成为了唯一二进三上板了！而明日天普停牌，首开渡劫，卧龙新能就成了连板高度龙头了！这样的f哥不值得一个点赞和关注吗！今日主要赚钱效应在算力硬件大票，小票只能跟着吃点残羹剩饭。而缩量行情只有量化的轮动和辨识度的抱团有赚钱效应！放量行情再去干跟大盘共振上涨的题材！f哥经过这几日一边带娃一边看抖音的细致复盘，不但为你制定了轮动板块和抱团股的详细参与策略，更发掘了有望超越花生长城的低位十月新龙！点赞加关注，下面为你聊深聊透！轮动板块方面主要关注以下近期强势板块：固态电池：如国轩 英联影视院线：如吉视 欢瑞peek：如中欣 沃特黄金：如西部 赤峰特斯拉汽车：如荣泰 春兴造纸：如青山 景兴另外个股五日线上还可以关注金财、汉中这些混合概念的缘分！抱团股方面：固态抱团龙国轩缩量，明日先导控异动，国轩就有五日线补涨的缘分！机器人的抱团龙头，卧龙在缩量分歧，明日也有五日线的缘分！深空抱团三维今日如期上板，明日继续锚定五日线趋势，断板也无所谓，但切忌追高！算力抱团万通走势全天水上，后续依旧看好五日线上的缘分！传媒抱团鸡屎控异动中，就看明日水下五日线的缘分！人工智能抱团利欧，今日一阳破三阴，明日依然有五日线级别支撑机会，不要追高！至于十月新龙，甚至都不属于机器人和算力板块！当然f哥也不卖关子也没有后花园给你进！明牌告诉你，十月新龙就是证券板块的太平洋，近期异动频频，今日回踩十日线以后快速上冲，有望带领证券板块开启下一波行情！但是证券向来是渣男板块，而今年以来医药军工光伏半导体等渣男纷纷洗心革面，重新做人，也就是所谓的“浪子回头牛”！证券就是下一个即将改邪归正的渣男！但是太平洋的启动时间将在美联储正式宣布降息后，预期就是我们同步的降息对应消息，此前锚定均线做t即可！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-11 10:42:00,0911复盘上今天盘面下跌家数其实不少，但是关注f哥的兄弟们一定都是大肉在手！无论是之前提过的新时达，还是抱团算力的万通，今天都是10cm的大肉！太平洋三维卧龙利欧等趋势股也走的不错！不过今日科技线如此吸金，那我们还是要以轮动的眼光来看，不宜追高，所以布局一些消费和文化传媒以及今日没有怎么表现的固态电池才比较稳妥！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=15
2025-09-11 11:47:00,0911复盘上兄弟们应该吃的满嘴流油了吧！无论是之前提过的新时达，还是抱团算力的万通，今天都是10cm的大肉！昨日明牌告诉你的新龙太平洋，早盘还给了均线上车的机会！而三维卧龙利欧等趋势股也走的不错！不过今日科技线如此吸金，那我们还是要以轮动的眼光来看，不宜追高，所以布局一些消费和文化传媒以及今日没有怎么表现的固态电池才比较稳妥！而大盘一旦放量普涨，部分非共振题材的抱团就要抗压！然而这就是抱团上车的最佳时机！具体标的昨天已经提过！日内看开盘低点以及黄色均线承接！日线看五日承接，而十日是生命线！手把手教你操作，这样不计回报的f哥，难道不值得一个关注和点赞吗！,https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=16
2025-09-11 12:12:00,"[b]Reply to [pid=839749217,44279886,2099]Reply[/pid] Post by [uid=65586589]ArcaneRune[/uid] (2025-09-11 12:03)[/b]你可以去同花顺的涨停聚焦板块里面看",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=16
2025-09-11 12:57:00,"[b]Reply to [pid=839755773,44279886,2100]Reply[/pid] Post by [uid=42935354]魔王ii[/uid] (2025-09-11 12:45)[/b]断板后不a，还在五日线上肯定不弱啊",https://nga.178.com/read.php?tid=44279886&authorid=66662897&page=16
