date,content,url
2025-06-03 11:34:00,上周尾盘博弈的几个票友阿 保税 湘邮 雪龙 连云港 锦泓，友阿不及预期走人，湘邮格局了结果现在水下，雪龙有冲高还行，连云港卖飞 锦鸿板了，卖飞， 保税还行，封得很稳,https://nga.178.com/read.php?tid=44198753&page=3
2025-06-03 23:24:00,上周五尾盘博弈的几个票：友阿 保税 湘邮 雪龙 连云港 锦泓友阿 不及预期，割肉出了保税 快速上板 全天很稳 明天应该还有溢价湘邮 开盘冲高没有卖，格局了一天到水下了，没看懂，就当它洗盘啦雪龙 走的不错，继续持有连云港 冲高卖出了锦泓 第一次上板没封住就卖掉了总的来说冰点日尾盘博弈回暖，收益还是不错的接下来是今天的买入及逻辑今天深水买入雪人，不过感觉百利才是核电破局关键，明天根据百利的反馈考虑低吸核电辨识度水下买入元隆雅图 博弈稳定币炸板买入恒宝，博弈稳定币继续强趋势，地板买入时代出版：缩量断板，看形态有点像通达电气5.23的形态另外还买入了彩虹和海格：博弈无人机消息发酵，即俄罗斯报复乌克兰总的来说对今天的操作不是很满意，明日预案，消费端太杂，主要观测核电 稳定币 无人物流1 核电如果百利强势，考虑低吸中超 合锻2 无人物流如果德邦强势，考虑低吸云内或者通达3 稳定币如果御银强势，考虑低吸翠微 海联金汇 恒宝 如果御银能上车则上御银,https://nga.178.com/read.php?tid=44198753&page=3
2025-06-04 07:53:00,今日低吸方案1 均瑶强则低吸京华 丽人2 百利强则低吸合锻 中超3 德邦强则低吸云内4 御银弱则吸御银，御银强则吸翠微 海联金汇 恒宝,https://nga.178.com/read.php?tid=44198753&page=3
2025-06-04 21:33:00,今日操作基本按照预案实施，开盘买入御银 深水低吸合锻， 另外雪人 恒宝做t 水下吸了点京华但是需要反思的是昨天买的随手单，因为过节期间没有预案，在爆量断板当日买的杂毛 元隆和时代，今天都是大面一碗，如果买点后置换成今天就好了另外今天虽然盘面很红，但是对于短线龙头选手来说并不友好而关于板块，今日最强新消费属于极致轮动的产物，各种首版很难抓到，而明日的关键就是稳定币和核电了稳定币今天达芬奇，而金财的豪华龙虎榜，御银的天量烂板又回封涨停，恒宝的尾盘抢筹，无不说明资金并没有对这个板块取关，而明日则是稳定币板块的渡劫日了，如果金财能够强势涨停，御银高举高打，则该板块依然有资金回流的期望核电今天走弱了，关键在于百利的炸板，具体的原因拨佬复盘会说，但是中军融发基本没动，雪人的拉升，说明资金也还是有做多意愿，这里需要注意一个首版，顺钠股份，前期核电发酵它一直没怎么表态，而它迅速的上板时间和盘后的能源局的消息，则让该股有可能走成新的算力电力题材身位龙，多佬也认为可以博弈一下，而对于中超，合锻这种除了核电还有机器人算力属性的票，雪人这种还有制冷消费的多属性票，可以考虑低吸至于无人驾驶，有机器人属性的云内或许可以考虑低吸。但这个板块大概率预期不高了接下来是明日计划：1 追顺钠博弈算力电力新龙，另外也可以关注江苏新能 乐山电力 西昌电力等电力股的情况，择机低吸2 根据金财御银的表现，确认稳定币板块强度。这一金一银，从名字看有点说法的，稳定币这个东西其实和美国国债相关，如果发酵应该是一个大题材3 根据核电板块反馈，低吸中超合锻雪人做T总结：低量能下的疯狂轮动，切莫追高，不做随手单，爆量断板当日不接，次日的缩量水下可以博弈反包,https://nga.178.com/read.php?tid=44198753&page=3
2025-06-05 09:00:00,今天热点挺多的。算力加电力 ，汽车重组，，按照这个量能追高必死， 如果早盘中电鑫龙，顺钠股份都是大单一字，我就考虑低吸 中恒电气 瑞斯康达 亿嘉和 明星电力 乐山电力 西昌电力 这些了,https://nga.178.com/read.php?tid=44198753&page=4
2025-06-05 11:38:00,今天基本上还是按照计划操作，追高顺钠， 核电和稳定币冲高就卖掉，板住的元隆 建设 就没有动，恒宝烂板就卖掉中超挂-5没吸到，目送了电力算力方面，中恒没吸到，海得控制这个是我自己忘了，只吸了瑞斯康达和雄韬股份，强度不行，电力算力强度来看，中电鑫龙》顺钠〉海得》中恒〉瑞斯康达》雄韬，今天只能低吸杂毛，明天变盘日分歧再切前排另外跟着拨佬在国芳插了个眼[img]./mon_202506/05/jmQmm1f-it1xK2qT3cSqu-sg.jpg.medium.jpg[/img],https://nga.178.com/read.php?tid=44198753&page=4
2025-06-05 12:04:00,"[quote][pid=826249670,44198753,4]Reply[/pid] [b]Post by [uid=60759599]meng75666[/uid] (2025-06-05 10:51):[/b]老哥今天上顺纳了吗[s:ac:羡慕]今天虽然炸板了，但资金还是封得挺坚决的，怎么看？[/quote]上了明天有溢价但是中电鑫龙才是龙一",https://nga.178.com/read.php?tid=44198753&page=4
2025-06-05 13:21:00,"[quote][pid=826273800,44198753,4]Reply[/pid] [b]Post by [uid=42708757]蛄藿[/uid] (2025-06-05 13:11):[/b]老哥尾盘乐山电力能抄点进去吗[/quote]没有算力属性今天算力+电力，也是博弈明天的算力，明天的算力博弈下周一的重组所以今天博弈的票，没有算力属性就不大行",https://nga.178.com/read.php?tid=44198753&page=4
2025-06-05 15:06:00,尾盘太精彩了手上一度七个涨停尾盘稳定币和核电都抢跑了今天追高可能亏钱效应会很严重而大盘放量 电力带动算力崛起明天是变盘日了下午低吸了一点综艺股份，博弈一下反抽[img]./mon_202506/05/jmQu7lv-hdz8ZbT1kShs-12j.jpg[/img],https://nga.178.com/read.php?tid=44198753&page=4
2025-06-05 23:11:00,今天基本上还是按照计划操作，追高顺钠， 核电和稳定币冲高就卖掉，板住的元隆 建设 就没有动，恒宝烂板就卖掉中超挂-5没吸到，目送了电力算力方面，中恒没吸到，海得控制这个是我自己忘了，只吸了瑞斯康达和雄韬股份，强度不行，电力算力强度来看，中电鑫龙》顺钠〉海得》中恒〉瑞斯康达》雄韬，今天只能低吸杂毛，明天变盘日分歧再切前排另外跟着拨佬在国芳插了个眼，下午低吸了综艺股份今天大盘放量，算力表现抢眼。开始我以为是算力触底反弹，资金博弈中科曙光的重组行情，但是这个强度还是挺高的，盘活一看，一万亿的买断式逆回购利好24年10月31日，5000亿买断式逆回购消息后，大盘十个交易日上涨了约5%24年11月29日，8000亿买断式逆回购消息后，大盘十个交易日上涨了约5%所以这个利好还是挺不错的，再叠加盘后川普的电话，据说效果很好，那明天预期大盘走势不错今天手上一度有7个涨停，尾盘炸了三个，炸的原因是因为资金抢跑了，因为上一个高潮日是五月二十九日，次日就是王子黑哨引发的冰点不过今天这个盘后利好来看，明天大盘还有继续放量阳线的预期，稳定币还可以博弈爆量断板后的低吸反包如果是放量这种环境下，资金可能会进行更积极的轮动，那股性好，弹性高有辨识度且具多重属性的股票会更受益今天中超雪人之所以在核电板块达芬奇的情况下能够放量阳线，就是因为自身的算力属性所以后续的低吸和博弈反包，最好股票本身有一定的算力或者机器人属性，要是两者皆有就更好了电力加算力的连板梯队，明天也很有可能成型了，那下阶段的主线就有可能是智能电网算力，其中A佬之前选出的中电鑫龙是龙头，我选的顺钠还是差一些，膜拜A佬跟据A佬的看法接下来可以考虑低吸标的：安妮 二六三我个人比较喜欢属性多的，比如综艺股份，和而泰，电光科技，中超控股 这种追高的话，就只有中电鑫龙了明日计划：追高中电鑫龙，低吸稳定币核电的辨识度标的，低吸多属性标的：如京华，天汽模消费和算力目前看是跷跷板关系，也可以博弈一下 京华这种同时有消费和算力，低位盘整了几天的标的大盘好的时候，短线反而看不出票的强弱，不追高，不做随手单，关注核心，不做杂毛,https://nga.178.com/read.php?tid=44198753&page=4
2025-06-05 23:40:00,"[b]Reply to [pid=826306600,44198753,4]Reply[/pid] Post by [uid=38621520]cptjackqzy[/uid] (2025-06-05 16:50)[/b]有的[s:a2:lucky]",https://nga.178.com/read.php?tid=44198753&page=4
2025-06-06 12:05:00,今天按计划低吸 二六三 中超 雪人 安妮 云内除了安妮云内不大行，其他还可以昨天复盘就说了 优先算力属性 海南高速和永悦没有吸到有点可惜机器人也蠢蠢欲动可以看看电光科技等同时具备算力和机器人属性的票[img]./mon_202506/06/jmQvdyg-f75qZbT1kShs-12j.jpg[/img][img]./mon_202506/06/jmQvdyg-4zvoZcT1kShs-12j.jpg[/img][img]./mon_202506/06/jmQvdyg-kk4jZcT1kShs-12j.jpg[/img]中电鑫龙开了没看到有点可惜,https://nga.178.com/read.php?tid=44198753&page=4
2025-06-06 23:14:00,今日复盘0606今天还是按计划操作低吸了二六三 安妮 中超 雪人 云内盘面挺无聊的，缩量行情的极致轮动所以只能找中高位断板的辨识度题材票低吸，并且关注哪个板块或者个股会成为破局者走出来厦门信达这个票有点东西，如果断板可以考虑介入一下,https://nga.178.com/read.php?tid=44198753&page=4
2025-06-07 11:21:00,周末复盘本周核电新消费医药稳定币这几个板块最火稳定币核电都属于高潮过后资金介入较深的，稳定币更新一点预期比核电大一些，核电目前看三个标的 中超控股，雪人股份，百利电气中超和雪人属性最好，百利更像是情绪先锋，另外中超之前走过一波外骨骼机器人，我个人更看好中超一些，我会选择低吸中超和雪人，留底仓做T稳定币方面，板块容量大，高潮次日负反馈低，概念比核电新，我个人更看好御银股份，会选择低吸御银和中科金财留底仓做t消费方面，这个周末是高考，高考结束，已经有资金开始博弈旅游类消费了，这么看来的话，周五低吸足球概念的天府文旅是个不错的选择，尾盘也有脉冲，另外年轻人医美概念新消费的朗姿股份，有中韩自贸区概念，加上周日有日本方面的负面消息，历来日本负面消息会接一个韩国正面消息，而且形态不错，可能也适合低吸电力算力方面，龙头中电鑫龙一家独大，顺钠股份承接还可以，我会在断板次日选择低吸做t连板方面：厦门信达概念多，偷鸡上板感觉有产业链嫌疑，可以考虑低吸套利下周低吸标的天府文旅 朗姿股份 顺纳股份 厦门信达御银股份 中科财经 中超股份 雪人股份如果周日有新想法再更新,https://nga.178.com/read.php?tid=44198753&page=4
2025-06-07 12:08:00,"[b]Reply to [pid=826435515,44198753,4]Reply[/pid] Post by [uid=63770356]Hu-cHen[/uid] (2025-06-06 12:55)[/b]这个票a大也吹过属性多但是不知道啥时候启动",https://nga.178.com/read.php?tid=44198753&page=4
2025-06-07 14:48:00,"[b]Reply to [pid=826589266,44198753,4]Reply[/pid] Post by [uid=4808320]munilaomu[/uid] (2025-06-07 14:47)[/b]300的票我不清楚",https://nga.178.com/read.php?tid=44198753&page=4
2025-06-07 14:49:00,"[b]Reply to [pid=826587785,44198753,4]Reply[/pid] Post by [uid=61819655]osuzzc[/uid] (2025-06-07 14:33)[/b]是的[s:a2:lucky]",https://nga.178.com/read.php?tid=44198753&page=5
2025-06-07 16:31:00,有人说我漏了苏超概念，至于足球概念，一开始我觉得，别人问你在干嘛，你说你在中国股市炒中国足球概念股，别人肯定会用奇怪的眼神看着你，但是仔细一想，中国股市和中国足球，似乎还真有卧龙凤雏双向奔赴的说法，简直是天作之合，两者都是广受群众关注，充满期待而又屡屡令人失望的典型，还真的有点意思,https://nga.178.com/read.php?tid=44198753&page=5
2025-06-07 23:00:00,"[b]Reply to [pid=826631934,44198753,5]Reply[/pid] Post by [uid=38788877]OniBest[/uid] (2025-06-07 20:53)[/b]有人出货完了呗",https://nga.178.com/read.php?tid=44198753&page=5
2025-06-09 11:36:00,今天按计划低吸南华期货 怡亚通 天府文旅 朗姿股份 顺纳股份可惜的是中超控股 和御银股份挂的太低没有吸到南华期货收益最高，其他几个涨的不多，可能只是大盘普涨带起来的最近看来。三进四断板反包胜率高得惊人目前来看，有辨识度的前排低吸成功率较高中超控股 核电中辨识度最高信隆健康 新消费中辨识度最高御银股份 稳定币中辨识度最高南华期货则是标准的三进四断板，跟之前中衡等走势差不多[img]./mon_202506/09/jmQvfx2-ifnkZbT1kShs-12j.jpg[/img],https://nga.178.com/read.php?tid=44198753&page=5
2025-06-09 11:40:00,"[b]Reply to [pid=826729853,44198753,5]Reply[/pid] Post by [uid=498205]elastic[/uid] (2025-06-08 18:14)[/b]昨天没啥消息就照周六复盘操作了",https://nga.178.com/read.php?tid=44198753&page=5
2025-06-09 15:44:00,今天按计划低吸南华期货 怡亚通 天府文旅 朗姿股份 顺纳股份可惜的是中超控股 和御银股份挂的太低没有吸到南华期货收益最高，其他几个涨的不多，可能只是大盘普涨带起来的最近看来。三进四断板反包胜率高得惊人目前来看，有辨识度的前排低吸成功率较高中超控股 核电中辨识度最高均瑶健康 新消费中辨识度最高御银股份 稳定币中辨识度最高南华期货则是标准的三进四断板，跟之前中衡等走势差不多下午水下捞了点厦门信达，华脉尾盘抢筹，结果发现都在抢，大家都看出来了，最近流行三进四断板反包，今天的标的就两个：中电鑫龙和华脉科技但是既然大家都看出来了，那么明天华脉反包的预期就要降低了，至于中电鑫龙，或许深水开可以博弈一波明日低吸标的(今天大盘走得很好，明天早盘获利盘了解，有回调预期，低吸要耐心点)板块辨识度：御银股份(稳定币)中超股份(核电)均瑶健康(消费)三进四断板反包：中电鑫龙 华脉科技其他几个要看看龙虎榜：元隆雅图 二六三 厦门信达 天府文旅,https://nga.178.com/read.php?tid=44198753&page=5
2025-06-09 22:11:00,"今天按计划低吸南华期货 怡亚通 天府文旅 朗姿股份 顺纳股份可惜的是中超控股 和御银股份挂的太低没有吸到南华期货收益最高，其他几个涨的不多，可能只是大盘普涨带起来的最近看来。三进四断板反包胜率高得惊人目前来看，有辨识度的前排低吸成功率较高中超控股 核电中辨识度最高均瑶健康 新消费中辨识度最高御银股份 稳定币中辨识度最高南华期货则是标准的三进四断板，跟之前中衡等走势差不多下午水下捞了点厦门信达，华脉尾盘抢筹，结果发现都在抢，大家都看出来了，最近流行三进四断板反包，今天的标的就两个：中电鑫龙和华脉科技但是既然大家都看出来了，那么明天华脉反包的预期就要降低了，至于中电鑫龙，或许深水开可以博弈一波明日低吸标的(今天大盘走得很好，明天早盘获利盘了解，有回调预期，低吸要耐心点)板块辨识度：御银股份(稳定币)中超股份(核电)均瑶健康(消费)三进四断板反包：中电鑫龙 华脉科技另外因为量化的存在，很多股票看着走弱了，结果第二天走强，很多股票看着要走主升的结果第二天深水，本质上就是量化在里面兴风作浪，所以今天走弱的辨识度，反而明天更有低吸预期，另外说到断板反包，三进四断板反包主要是陈小群在玩，但是从中电和华脉的尾盘抢筹来看，已经有一部分资金在埋伏三进四断板反包了，那这种情况下，没有先手的话，就切忌追高了其他几个低吸标的：元隆雅图：一天强一天弱，今天板上换手不少，可以考虑低吸，概念挺多的二六三：这个二六三的热度过于高了，今天爆了巨量，但是走的非常弱，那明天是否若是有低吸的机会也可以考虑参与厦门信达：今日巨量，但依然判断该票是产业链且未完成出货，明日低吸做t,或有反包可能天府文旅：连续两天脉冲，博弈的是足球产业和高考后的旅游发酵，有底仓可以低吸做T新华锦：这个票之前是蹭过跨境贸易，脑机接口，现在又开始蹭养老机器人了，感觉没有走完，或可低吸做T翠微和中科金财：这两个票这两天很弱，但是按照量化的逻辑，还是可以看看板块方面，明天海光和中科曙光复盘，但是算力已经埋伏了很多套利资金，极有可能是一波拉高回落的行情注意不要追高，不要随手单，卖之前看看量能",https://nga.178.com/read.php?tid=44198753&page=5
2025-06-09 22:31:00,"[b]Reply to [pid=826841939,44198753,5]Reply[/pid] Post by [uid=66748538]鲤鱼防脱发[/uid] (2025-06-09 12:46)[/b]楚天龙大单一字南华期货昨天三次冲板，主力做多意愿积极最近流行三进四断板反包这三点就可以确认了[img]./mon_202506/09/jmQkli-kcpsK25T1kShs-12j.jpg[/img]",https://nga.178.com/read.php?tid=44198753&page=5
2025-06-09 23:06:00,"[b]Reply to [pid=826926922,44198753,5]Reply[/pid] Post by [uid=61819655]osuzzc[/uid] (2025-06-09 22:40)[/b]趋势没破就不走",https://nga.178.com/read.php?tid=44198753&page=5
2025-06-09 23:07:00,"[b]Reply to [pid=826844340,44198753,5]Reply[/pid] Post by [uid=60293592]gakki1874[/uid] (2025-06-09 13:05)[/b]有点弱明天要是不转强感觉就可以取关了",https://nga.178.com/read.php?tid=44198753&page=5
2025-06-10 11:37:00,今早按计划低吸 御银 新联 信达中超、均瑶没有吸到只能目送了中电鑫龙开的有点高，找不到合适的上车点，只能目送上板，但是另一个华脉因为昨天的抢筹透支了，所以冲高回落信达拉高时不清楚是否是出货，做T减仓其他的标的，早上的低点不够低，没有吸到，目前看中超和中电这种辨识度龙头走得最好新华锦走得如此弱，没有想到御银今天也走得不好，不过我是开盘最低点吸的，所以目前还是红的这种行情低吸控制回撤，追高可能就要挨打,https://nga.178.com/read.php?tid=44198753&page=5
2025-06-10 15:38:00,重新发简单复盘：今早按计划低吸 御银 新联 信达中超、均瑶没有吸到只能目送了中电鑫龙开的有点高，找不到合适的上车点，只能目送上板，但是另一个华脉因为昨天的抢筹透支了，所以冲高回落信达拉高时不清楚是否是出货，做T减仓其他的标的，早上的低点不够低，没有吸到，目前看中超和中电这种辨识度龙头走得最好(尾盘中超跳水，中电反复开板，明日或有低吸机会)新华锦走得如此弱，没有想到御银今天也走得不好，不过我是开盘最低点吸的，所以目前还是红的(尾盘绿了)这种行情低吸控制回撤，追高可能就要挨打中电鑫龙三进四断板反包，新联今天二进三断板反包，虽然最后炸了，说明目前连板票断板反包确实是一种玩法所以我今天本来在看今天断板的洛凯股份和中嘉博创，准备明日低吸博弈断板反包但是意外发生了，下午大盘闪崩，一下子就像退潮一样知道谁在裸泳，大多数股票是随着大盘回落，但是少部分逆势向前，说明在这部分资金里，主力强控盘。那这些不跟随大盘回落的票则有继续运营的预期。我大致看了一下其中的断板票：中润资源 中嘉博创  洛凯股份 厦门信达中电鑫龙没有断板，但是感觉跟断板差不多啦另外顺钠今天做T，尾盘有抢筹，预期不错既然这些票有弱转强预期，那就先拿个先手晚上再仔细复盘一下各个板块，本来今天看好商业航天和稀土，低吸的英洛华冲高回落，感觉持续性也不好，看今晚消息了,https://nga.178.com/read.php?tid=44198753&page=6
2025-06-10 15:39:00,"[b]Reply to [pid=826960535,44198753,5]Reply[/pid] Post by [uid=43205743]Sam9[/uid] (2025-06-10 09:05)[/b]如果你是因为足球概念选它，那就别去了我是因为高考后假期旅游概念买的所以每天低吸做t",https://nga.178.com/read.php?tid=44198753&page=6
2025-06-11 00:00:00,0610复盘今天短线不大好做，相对来说，低吸可能控制回撤更好一些明天大概率会修复，但是开盘会杀一波情绪，所以要把握好低吸时机核电：主要关注情绪标百利和辨识度中超百利，只有地板博弈地天才有性价比，因为陈总加仓，很难有别的柚子去救他，但是核电板块要回流只有靠百利带节奏，所以只有深水地板洗掉抛压之后做量化地天预期，但是它到底后续走成浙大还是南京港，还要看大盘和消息面中超 无论松林路是谁，出货风格不粗暴，让中超的深水低吸显得没那么危险，但是最好等情绪标带动板块回流时再低吸电力算力：中电鑫龙 华脉 顺钠中电鑫龙弱转强后还需要一个分歧转一致，目前筹码结构比较贵，所以深水博弈自救有一定预期华脉这一看好像是涨停榜的豪华龙虎榜，反而成了黑暗森林顺钠：分离走势，今天洗的够久了，尾盘抢筹明日不能高开缩量上板那就不及预期稳定币：御银和楚天龙御银身位和辨识度优势，尾盘抢筹，低吸可博弈楚天龙：参考南华断板日，如果稳定币板块有回流可博弈大长腿其他：就是断板反包博弈了身位最高：中嘉博创今日闪崩逆势：中润资源 厦门信达 洛凯股份足球我看不懂，只敢低吸一个杂毛天府文旅至于今日爆发的电力港口固态电池，暂时没有想参与的标的，虽然乐山电力和南京港我很喜欢,https://nga.178.com/read.php?tid=44198753&page=6
2025-06-11 12:07:00,今日按计划 低吸 中电鑫龙 楚天龙 中嘉博创中嘉博创 和中电鑫龙都走弱了楚天龙上板但是被炸，可能无法复制南华期货的+18大肉了,https://nga.178.com/read.php?tid=44198753&page=6
2025-06-11 15:04:00,今天虽然手上有低吸的元隆和楚天龙两个板，但是心态崩了1 金鹰股份博弈三进四断板反包，挂了跌停，差一分钱没接到，错失地天2 中嘉和中电鑫龙表现不如预期，低吸得不够低3 顺钠利润回撤，最终只能赚7个点走人4 信达同样走得不好，最后赚7个点走人5 早上华脉跑慢了，亏损7个点百利和中超控股的跌停，也代表了核电的弱势，这个周期可能要结束了稀土上午强，下午也不怎么样，现在又是极致轮动，没什么新题材，短线高位票杀的很厉害美国那边又搞了低空经济法案，埋伏了一下还有机器人概念的万向，博弈一个政策共振晚点再复盘吧，今天大盘这么好，高位杀这么狠，没想到[img]./mon_202506/11/jmQ95le-teiZdT1kShs-12j.jpg[/img][img]./mon_202506/11/jmQ95le-k9tdKkT3cSsg-61.jpg.medium.jpg[/img],https://nga.178.com/read.php?tid=44198753&page=6
2025-06-11 15:07:00,"[b]Reply to [pid=827153303,44198753,6]Reply[/pid] Post by [uid=62771225]左岸右码[/uid] (2025-06-11 12:38)[/b]有点弱明天不反包就走吧",https://nga.178.com/read.php?tid=44198753&page=6
